level,code,parentCode,fullName
3,4137010400,4137000000,경기 오산시 궐동
3,4137010500,4137000000,경기 오산시 청학동
3,4137010600,4137000000,경기 오산시 가장동
3,4137010700,4137000000,경기 오산시 금암동
3,4137010800,4137000000,경기 오산시 수청동
3,4137010900,4137000000,경기 오산시 은계동
3,4137011000,4137000000,경기 오산시 내삼미동
3,4137011100,4137000000,경기 오산시 외삼미동
3,4137011200,4137000000,경기 오산시 양산동
3,4137011300,4137000000,경기 오산시 세교동
3,4137011400,4137000000,경기 오산시 지곶동
3,4137011500,4137000000,경기 오산시 서랑동
3,4137011600,4137000000,경기 오산시 서동
3,4137011700,4137000000,경기 오산시 벌음동
3,4137011800,4137000000,경기 오산시 두곡동
3,4137011900,4137000000,경기 오산시 탑동
3,4137012000,4137000000,경기 오산시 누읍동
3,4137012100,4137000000,경기 오산시 가수동
3,4137012200,4137000000,경기 오산시 고현동
3,4137012300,4137000000,경기 오산시 청호동
3,4137012400,4137000000,경기 오산시 갈곶동
3,4139010100,4139000000,경기 시흥시 대야동
3,4139010200,4139000000,경기 시흥시 신천동
3,4139010300,4139000000,경기 시흥시 방산동
3,4139010400,4139000000,경기 시흥시 포동
3,4139010500,4139000000,경기 시흥시 미산동
3,4139010600,4139000000,경기 시흥시 은행동
3,4139010700,4139000000,경기 시흥시 안현동
3,4139010800,4139000000,경기 시흥시 매화동
3,4139010900,4139000000,경기 시흥시 도창동
3,4139011000,4139000000,경기 시흥시 금이동
3,4139011200,4139000000,경기 시흥시 과림동
3,4139011300,4139000000,경기 시흥시 계수동
3,4139011700,4139000000,경기 시흥시 화정동
3,4139011800,4139000000,경기 시흥시 능곡동
3,4139011900,4139000000,경기 시흥시 하중동
3,4139012000,4139000000,경기 시흥시 하상동
3,4139012100,4139000000,경기 시흥시 광석동
3,4139012200,4139000000,경기 시흥시 물왕동
3,4139012300,4139000000,경기 시흥시 산현동
3,4139012400,4139000000,경기 시흥시 조남동
3,4139012500,4139000000,경기 시흥시 논곡동
3,4139012600,4139000000,경기 시흥시 목감동
3,4139012700,4139000000,경기 시흥시 거모동
3,4139012800,4139000000,경기 시흥시 군자동
3,4139012900,4139000000,경기 시흥시 장현동
3,4139013000,4139000000,경기 시흥시 장곡동
3,4139013100,4139000000,경기 시흥시 월곶동
3,4139013200,4139000000,경기 시흥시 정왕동
3,4139013300,4139000000,경기 시흥시 죽율동
3,4139013400,4139000000,경기 시흥시 무지내동
3,4139013500,4139000000,경기 시흥시 배곧동
3,4141010100,4141000000,경기 군포시 당동
3,4141010200,4141000000,경기 군포시 당정동
3,4141010300,4141000000,경기 군포시 부곡동
3,4141010400,4141000000,경기 군포시 산본동
3,4141010500,4141000000,경기 군포시 금정동
3,4141010600,4141000000,경기 군포시 둔대동
3,4141010700,4141000000,경기 군포시 속달동
3,4141010800,4141000000,경기 군포시 대야미동
3,4141010900,4141000000,경기 군포시 도마교동
3,4143010100,4143000000,경기 의왕시 고천동
3,4143010200,4143000000,경기 의왕시 이동
3,4143010300,4143000000,경기 의왕시 삼동
3,4143010400,4143000000,경기 의왕시 왕곡동
3,4143010500,4143000000,경기 의왕시 오전동
3,4143010600,4143000000,경기 의왕시 학의동
3,4143010700,4143000000,경기 의왕시 내손동
3,4143010800,4143000000,경기 의왕시 청계동
3,4143010900,4143000000,경기 의왕시 포일동
3,4143011000,4143000000,경기 의왕시 월암동
3,4143011100,4143000000,경기 의왕시 초평동
3,4145010100,4145000000,경기 하남시 천현동
3,4145010200,4145000000,경기 하남시 하산곡동
3,4145010300,4145000000,경기 하남시 창우동
3,4145010400,4145000000,경기 하남시 배알미동
3,4145010500,4145000000,경기 하남시 상산곡동
3,4145010600,4145000000,경기 하남시 신장동
3,4145010700,4145000000,경기 하남시 당정동
3,4145010800,4145000000,경기 하남시 덕풍동
3,4145010900,4145000000,경기 하남시 망월동
3,4145011000,4145000000,경기 하남시 풍산동
3,4145011100,4145000000,경기 하남시 미사동
3,4145011200,4145000000,경기 하남시 선동
3,4145011300,4145000000,경기 하남시 감북동
3,4145011400,4145000000,경기 하남시 감일동
3,4145011500,4145000000,경기 하남시 감이동
3,4145011600,4145000000,경기 하남시 학암동
3,4145011700,4145000000,경기 하남시 교산동
3,4145011800,4145000000,경기 하남시 춘궁동
3,4145011900,4145000000,경기 하남시 하사창동
3,4145012000,4145000000,경기 하남시 상사창동
3,4145012100,4145000000,경기 하남시 항동
3,4145012200,4145000000,경기 하남시 초일동
3,4145012300,4145000000,경기 하남시 초이동
3,4145012400,4145000000,경기 하남시 광암동
3,4148010100,4148000000,경기 파주시 금촌동
3,4148010200,4148000000,경기 파주시 아동동
3,4148010400,4148000000,경기 파주시 야동동
3,4148010500,4148000000,경기 파주시 검산동
3,4148010600,4148000000,경기 파주시 맥금동
3,4148010700,4148000000,경기 파주시 교하동
3,4148010800,4148000000,경기 파주시 야당동
3,4148010900,4148000000,경기 파주시 다율동
3,4148011000,4148000000,경기 파주시 오도동
3,4148011100,4148000000,경기 파주시 상지석동
3,4148011200,4148000000,경기 파주시 산남동
3,4148011300,4148000000,경기 파주시 동패동
3,4148011400,4148000000,경기 파주시 당하동
3,4148011500,4148000000,경기 파주시 문발동
3,4148011600,4148000000,경기 파주시 송촌동
3,4148011700,4148000000,경기 파주시 목동동
3,4148011800,4148000000,경기 파주시 하지석동
3,4148011900,4148000000,경기 파주시 서패동
3,4148012000,4148000000,경기 파주시 신촌동
3,4148012100,4148000000,경기 파주시 연다산동
3,4148012200,4148000000,경기 파주시 와동동
3,4148012300,4148000000,경기 파주시 금릉동
3,4150010100,4150000000,경기 이천시 창전동
3,4150010200,4150000000,경기 이천시 관고동
3,4150010300,4150000000,경기 이천시 중리동
3,4150010400,4150000000,경기 이천시 증일동
3,4150010500,4150000000,경기 이천시 율현동
3,4150010600,4150000000,경기 이천시 진리동
3,4150010700,4150000000,경기 이천시 안흥동
3,4150010800,4150000000,경기 이천시 갈산동
3,4150010900,4150000000,경기 이천시 증포동
3,4150011000,4150000000,경기 이천시 송정동
3,4150011100,4150000000,경기 이천시 사음동
3,4150011200,4150000000,경기 이천시 단월동
3,4150011300,4150000000,경기 이천시 대포동
3,4150011400,4150000000,경기 이천시 고담동
3,4150011500,4150000000,경기 이천시 장록동
3,4155010100,4155000000,경기 안성시 봉산동
3,4155010200,4155000000,경기 안성시 숭인동
3,4155010300,4155000000,경기 안성시 영동
3,4155010400,4155000000,경기 안성시 봉남동
3,4155010500,4155000000,경기 안성시 구포동
3,4155010600,4155000000,경기 안성시 동본동
3,4155010700,4155000000,경기 안성시 명륜동
3,4155010800,4155000000,경기 안성시 옥천동
3,4155010900,4155000000,경기 안성시 낙원동
3,4155011000,4155000000,경기 안성시 창전동
3,4155011100,4155000000,경기 안성시 성남동
3,4155011200,4155000000,경기 안성시 신흥동
3,4155011300,4155000000,경기 안성시 인지동
3,4155011400,4155000000,경기 안성시 금산동
3,4155011500,4155000000,경기 안성시 연지동
3,4155011600,4155000000,경기 안성시 대천동
3,4155011700,4155000000,경기 안성시 서인동
3,4155011800,4155000000,경기 안성시 석정동
3,4155011900,4155000000,경기 안성시 아양동
3,4155012000,4155000000,경기 안성시 금석동
3,4155012100,4155000000,경기 안성시 계동
3,4155012200,4155000000,경기 안성시 옥산동
3,4155012300,4155000000,경기 안성시 사곡동
3,4155012400,4155000000,경기 안성시 도기동
3,4155012500,4155000000,경기 안성시 당왕동
3,4155012600,4155000000,경기 안성시 가사동
3,4155012700,4155000000,경기 안성시 가현동
3,4155012800,4155000000,경기 안성시 신건지동
3,4155012900,4155000000,경기 안성시 신소현동
3,4155013000,4155000000,경기 안성시 신모산동
3,4155013100,4155000000,경기 안성시 현수동
3,4155013200,4155000000,경기 안성시 발화동
3,4155013300,4155000000,경기 안성시 중리동
3,4157010100,4157000000,경기 김포시 북변동
3,4157010200,4157000000,경기 김포시 걸포동
3,4157010300,4157000000,경기 김포시 운양동
3,4157010400,4157000000,경기 김포시 장기동
3,4157010500,4157000000,경기 김포시 감정동
3,4157010600,4157000000,경기 김포시 사우동
3,4157010700,4157000000,경기 김포시 풍무동
3,4157010800,4157000000,경기 김포시 마산동
3,4157010900,4157000000,경기 김포시 구래동
3,4159011600,4159000000,경기 화성시 진안동
3,4159011700,4159000000,경기 화성시 병점동
3,4159011800,4159000000,경기 화성시 능동
3,4159011900,4159000000,경기 화성시 기산동
3,4159012000,4159000000,경기 화성시 반월동
3,4159012100,4159000000,경기 화성시 반정동
3,4159012200,4159000000,경기 화성시 황계동
3,4159012300,4159000000,경기 화성시 배양동
3,4159012400,4159000000,경기 화성시 기안동
3,4159012500,4159000000,경기 화성시 송산동
3,4159012600,4159000000,경기 화성시 안녕동
3,4159012700,4159000000,경기 화성시 반송동
3,4159012800,4159000000,경기 화성시 석우동
3,4159012900,4159000000,경기 화성시 오산동
3,4159013000,4159000000,경기 화성시 청계동
3,4159013100,4159000000,경기 화성시 영천동
3,4159013200,4159000000,경기 화성시 중동
3,4159013300,4159000000,경기 화성시 신동
3,4159013400,4159000000,경기 화성시 목동
3,4159013500,4159000000,경기 화성시 산척동
3,4159013600,4159000000,경기 화성시 장지동
3,4159013700,4159000000,경기 화성시 송동
3,4159013800,4159000000,경기 화성시 방교동
3,4159013900,4159000000,경기 화성시 금곡동
3,4159014000,4159000000,경기 화성시 새솔동
3,4161010100,4161000000,경기 광주시 경안동
3,4161010200,4161000000,경기 광주시 쌍령동
3,4161010300,4161000000,경기 광주시 송정동
3,4161010400,4161000000,경기 광주시 회덕동
3,4161010500,4161000000,경기 광주시 탄벌동
3,4161010600,4161000000,경기 광주시 목현동
3,4161010700,4161000000,경기 광주시 삼동
3,4161010800,4161000000,경기 광주시 중대동
3,4161010900,4161000000,경기 광주시 직동
3,4161011000,4161000000,경기 광주시 태전동
3,4161011100,4161000000,경기 광주시 장지동
3,4161011200,4161000000,경기 광주시 역동
3,4161011300,4161000000,경기 광주시 목동
3,4163010100,4163000000,경기 양주시 유양동
3,4163010200,4163000000,경기 양주시 어둔동
3,4163010300,4163000000,경기 양주시 남방동
3,4163010400,4163000000,경기 양주시 마전동
3,4163010500,4163000000,경기 양주시 산북동
3,4163010600,4163000000,경기 양주시 광사동
3,4163010700,4163000000,경기 양주시 만송동
3,4163010800,4163000000,경기 양주시 삼숭동
3,4163010900,4163000000,경기 양주시 고읍동
3,4163011000,4163000000,경기 양주시 덕정동
3,4163011100,4163000000,경기 양주시 봉양동
3,4163011200,4163000000,경기 양주시 회암동
3,4163011300,4163000000,경기 양주시 율정동
3,4163011400,4163000000,경기 양주시 옥정동
3,4163011500,4163000000,경기 양주시 고암동
3,4163011600,4163000000,경기 양주시 덕계동
3,4163011700,4163000000,경기 양주시 회정동
3,4165010100,4165000000,경기 포천시 신읍동
3,4165010200,4165000000,경기 포천시 어룡동
3,4165010300,4165000000,경기 포천시 자작동
3,4165010400,4165000000,경기 포천시 선단동
3,4165010500,4165000000,경기 포천시 설운동
3,4165010600,4165000000,경기 포천시 동교동
3,4167010100,4167000000,경기 여주시 상동
3,4167010200,4167000000,경기 여주시 홍문동
3,4167010300,4167000000,경기 여주시 창동
3,4167010400,4167000000,경기 여주시 우만동
3,4167010500,4167000000,경기 여주시 단현동
3,4167010600,4167000000,경기 여주시 신진동
3,4167010700,4167000000,경기 여주시 하동
3,4167010800,4167000000,경기 여주시 교동
3,4167010900,4167000000,경기 여주시 월송동
3,4167011000,4167000000,경기 여주시 가업동
3,4167011100,4167000000,경기 여주시 연라동
3,4167011200,4167000000,경기 여주시 상거동
3,4167011300,4167000000,경기 여주시 하거동
3,4167011400,4167000000,경기 여주시 삼교동
3,4167011500,4167000000,경기 여주시 점봉동
3,4167011600,4167000000,경기 여주시 능현동
3,4167011700,4167000000,경기 여주시 멱곡동
3,4167011800,4167000000,경기 여주시 연양동
3,4167011900,4167000000,경기 여주시 매룡동
3,4167012000,4167000000,경기 여주시 천송동
3,4167012100,4167000000,경기 여주시 오학동
3,4167012200,4167000000,경기 여주시 현암동
3,4167012300,4167000000,경기 여주시 오금동
1,4200000000,,강원
1,4210500000,,동해
2,4211000000,,강원 춘천시
3,4211025000,4211000000,강원 춘천시 신북읍
3,4211031000,4211000000,강원 춘천시 동면
3,4211032000,4211000000,강원 춘천시 동산면
3,4211033000,4211000000,강원 춘천시 신동면
3,4211034000,4211000000,강원 춘천시 남면
3,4211035000,4211000000,강원 춘천시 서면
3,4211036000,4211000000,강원 춘천시 사북면
3,4211038000,4211000000,강원 춘천시 북산면
3,4211039000,4211000000,강원 춘천시 동내면
3,4211040000,4211000000,강원 춘천시 남산면
3,4211052000,4211000000,강원 춘천시 교동
3,4211053000,4211000000,강원 춘천시 조운동
3,4211054500,4211000000,강원 춘천시 약사명동
3,4211057000,4211000000,강원 춘천시 근화동
3,4211058000,4211000000,강원 춘천시 소양동
3,4211060000,4211000000,강원 춘천시 후평1동
3,4211061000,4211000000,강원 춘천시 후평2동
3,4211061100,4211000000,강원 춘천시 후평3동
3,4211062000,4211000000,강원 춘천시 효자1동
3,4211063000,4211000000,강원 춘천시 효자2동
3,4211064000,4211000000,강원 춘천시 효자3동
3,4211065000,4211000000,강원 춘천시 석사동
3,4211066000,4211000000,강원 춘천시 퇴계동
3,4211067500,4211000000,강원 춘천시 강남동
3,4211070500,4211000000,강원 춘천시 신사우동
2,4213000000,,강원 원주시
3,4213025000,4213000000,강원 원주시 문막읍
3,4213031000,4213000000,강원 원주시 소초면
3,4213032000,4213000000,강원 원주시 호저면
3,4213033000,4213000000,강원 원주시 지정면
3,4213035000,4213000000,강원 원주시 부론면
3,4213036000,4213000000,강원 원주시 귀래면
3,4213037000,4213000000,강원 원주시 흥업면
3,4213038000,4213000000,강원 원주시 판부면
3,4213039000,4213000000,강원 원주시 신림면
3,4213051500,4213000000,강원 원주시 중앙동
3,4213052000,4213000000,강원 원주시 원인동
3,4213053000,4213000000,강원 원주시 개운동
3,4213054100,4213000000,강원 원주시 명륜1동
3,4213054200,4213000000,강원 원주시 명륜2동
3,4213055000,4213000000,강원 원주시 단구동
3,4213056000,4213000000,강원 원주시 일산동
3,4213057500,4213000000,강원 원주시 학성동
3,4213059000,4213000000,강원 원주시 단계동
3,4213060000,4213000000,강원 원주시 우산동
3,4213061000,4213000000,강원 원주시 태장1동
3,4213062000,4213000000,강원 원주시 태장2동
3,4213063500,4213000000,강원 원주시 봉산동
3,4213065000,4213000000,강원 원주시 행구동
3,4213066000,4213000000,강원 원주시 무실동
3,4213067500,4213000000,강원 원주시 반곡관설동
2,4215000000,,강원 강릉시
3,4215025000,4215000000,강원 강릉시 주문진읍
3,4215031000,4215000000,강원 강릉시 성산면
3,4215032000,4215000000,강원 강릉시 왕산면
3,4215033000,4215000000,강원 강릉시 구정면
3,4215034000,4215000000,강원 강릉시 강동면
3,4215035000,4215000000,강원 강릉시 옥계면
3,4215036000,4215000000,강원 강릉시 사천면
3,4215037000,4215000000,강원 강릉시 연곡면
3,4215051000,4215000000,강원 강릉시 홍제동
3,4215052000,4215000000,강원 강릉시 중앙동
3,4215054000,4215000000,강원 강릉시 옥천동
3,4215055000,4215000000,강원 강릉시 교1동
3,4215056000,4215000000,강원 강릉시 교2동
3,4215057100,4215000000,강원 강릉시 포남1동
3,4215057200,4215000000,강원 강릉시 포남2동
3,4215058000,4215000000,강원 강릉시 초당동
3,4215059000,4215000000,강원 강릉시 송정동
3,4215060000,4215000000,강원 강릉시 내곡동
3,4215061500,4215000000,강원 강릉시 강남동
3,4215064500,4215000000,강원 강릉시 성덕동
3,4215066500,4215000000,강원 강릉시 경포동
2,4217000000,,강원 동해시
3,4217051000,4217000000,강원 동해시 천곡동
3,4217052000,4217000000,강원 동해시 송정동
3,4217053000,4217000000,강원 동해시 북삼동
3,4217054000,4217000000,강원 동해시 부곡동
3,4217055000,4217000000,강원 동해시 동호동
3,4217057000,4217000000,강원 동해시 발한동
3,4217059000,4217000000,강원 동해시 묵호동
3,4217060000,4217000000,강원 동해시 북평동
3,4217063000,4217000000,강원 동해시 망상동
3,4217065000,4217000000,강원 동해시 삼화동
2,4219000000,,강원 태백시
3,4219051500,4219000000,강원 태백시 황지동
3,4219052500,4219000000,강원 태백시 황연동
3,4219053500,4219000000,강원 태백시 삼수동
3,4219054000,4219000000,강원 태백시 상장동
3,4219058500,4219000000,강원 태백시 문곡소도동
3,4219059500,4219000000,강원 태백시 장성동
3,4219060500,4219000000,강원 태백시 구문소동
3,4219061500,4219000000,강원 태백시 철암동
2,4221000000,,강원 속초시
3,4221051000,4221000000,강원 속초시 영랑동
3,4221052000,4221000000,강원 속초시 동명동
3,4221054000,4221000000,강원 속초시 금호동
3,4221056000,4221000000,강원 속초시 교동
3,4221057000,4221000000,강원 속초시 노학동
3,4221058000,4221000000,강원 속초시 조양동
3,4221059000,4221000000,강원 속초시 청호동
3,4221060000,4221000000,강원 속초시 대포동
2,4223000000,,강원 삼척시
3,4223025000,4223000000,강원 삼척시 도계읍
3,4223025300,4223000000,강원 삼척시 원덕읍
3,4223025400,4223000000,강원 삼척시 원덕읍임원출장소
3,4223031000,4223000000,강원 삼척시 근덕면
3,4223032000,4223000000,강원 삼척시 하장면
3,4223033000,4223000000,강원 삼척시 노곡면
3,4223034000,4223000000,강원 삼척시 미로면
3,4223035000,4223000000,강원 삼척시 가곡면
3,4223036000,4223000000,강원 삼척시 신기면
3,4223051000,4223000000,강원 삼척시 남양동
3,4223053000,4223000000,강원 삼척시 교동
3,4223054000,4223000000,강원 삼척시 정라동
3,4223057000,4223000000,강원 삼척시 성내동
2,4272000000,,강원 홍천군
3,4272025000,4272000000,강원 홍천군 홍천읍
3,4272031000,4272000000,강원 홍천군 화촌면
3,4272032000,4272000000,강원 홍천군 두촌면
3,4272033000,4272000000,강원 홍천군 내촌면
3,4272034000,4272000000,강원 홍천군 서석면
3,4272035200,4272000000,강원 홍천군 영귀미면
3,4272036000,4272000000,강원 홍천군 남면
3,4272037000,4272000000,강원 홍천군 서면
3,4272038000,4272000000,강원 홍천군 북방면
3,4272039000,4272000000,강원 홍천군 내면
2,4273000000,,강원 횡성군
3,4273025000,4273000000,강원 횡성군 횡성읍
3,4273031000,4273000000,강원 횡성군 우천면
3,4273032000,4273000000,강원 횡성군 안흥면
3,4273033000,4273000000,강원 횡성군 둔내면
3,4273034000,4273000000,강원 횡성군 갑천면
3,4273035000,4273000000,강원 횡성군 청일면
3,4273036000,4273000000,강원 횡성군 공근면
3,4273037000,4273000000,강원 횡성군 서원면
3,4273038000,4273000000,강원 횡성군 강림면
2,4275000000,,강원 영월군
3,4275025000,4275000000,강원 영월군 영월읍
3,4275025300,4275000000,강원 영월군 상동읍
3,4275031200,4275000000,강원 영월군 산솔면
3,4275032500,4275000000,강원 영월군 김삿갓면
3,4275033000,4275000000,강원 영월군 북면
3,4275034000,4275000000,강원 영월군 남면
3,4275035500,4275000000,강원 영월군 한반도면
3,4275035900,4275000000,강원 영월군 한반도면쌍용출장소
3,4275036000,4275000000,강원 영월군 주천면
3,4275038000,4275000000,강원 영월군 무릉도원면
2,4276000000,,강원 평창군
3,4276025000,4276000000,강원 평창군 평창읍
3,4276031000,4276000000,강원 평창군 미탄면
3,4276032000,4276000000,강원 평창군 방림면
3,4276032500,4276000000,강원 평창군 방림면계촌출장소
3,4276033000,4276000000,강원 평창군 대화면
3,4276034000,4276000000,강원 평창군 봉평면
3,4276035000,4276000000,강원 평창군 용평면
3,4276036000,4276000000,강원 평창군 진부면
3,4276038000,4276000000,강원 평창군 대관령면
2,4277000000,,강원 정선군
3,4277025000,4277000000,강원 정선군 정선읍
3,4277025300,4277000000,강원 정선군 고한읍
3,4277025600,4277000000,강원 정선군 사북읍
3,4277025900,4277000000,강원 정선군 신동읍
3,4277026000,4277000000,강원 정선군 신동읍함백출장소
3,4277032000,4277000000,강원 정선군 남면
3,4277034000,4277000000,강원 정선군 북평면
3,4277035000,4277000000,강원 정선군 임계면
3,4277036000,4277000000,강원 정선군 화암면
3,4277037000,4277000000,강원 정선군 여량면
2,4278000000,,강원 철원군
3,4278025000,4278000000,강원 철원군 철원읍
3,4278025300,4278000000,강원 철원군 김화읍
3,4278025600,4278000000,강원 철원군 갈말읍
3,4278025900,4278000000,강원 철원군 동송읍
3,4278031000,4278000000,강원 철원군 서면
3,4278031500,4278000000,강원 철원군 서면와수출장소
3,4278032000,4278000000,강원 철원군 근남면
3,4278033000,4278000000,강원 철원군 근북면
3,4278034000,4278000000,강원 철원군 근동면
3,4278035000,4278000000,강원 철원군 원동면
3,4278036000,4278000000,강원 철원군 원남면
3,4278037000,4278000000,강원 철원군 임남면
2,4279000000,,강원 화천군
3,4279025000,4279000000,강원 화천군 화천읍
3,4279031000,4279000000,강원 화천군 간동면
3,4279032000,4279000000,강원 화천군 하남면
3,4279033000,4279000000,강원 화천군 상서면
3,4279034000,4279000000,강원 화천군 사내면
2,4280000000,,강원 양구군
3,4280025000,4280000000,강원 양구군 양구읍
3,4280031500,4280000000,강원 양구군 국토정중앙면
3,4280032000,4280000000,강원 양구군 동면
3,4280033000,4280000000,강원 양구군 방산면
3,4280034000,4280000000,강원 양구군 해안면
2,4281000000,,강원 인제군
3,4281025000,4281000000,강원 인제군 인제읍
3,4281025100,4281000000,강원 인제군 인제읍귀둔출장소
3,4281031000,4281000000,강원 인제군 남면
3,4281032000,4281000000,강원 인제군 북면
3,4281033000,4281000000,강원 인제군 기린면
3,4281034000,4281000000,강원 인제군 서화면
3,4281035000,4281000000,강원 인제군 상남면
2,4282000000,,강원 고성군
3,4282025000,4282000000,강원 고성군 간성읍
3,4282025300,4282000000,강원 고성군 거진읍
3,4282031000,4282000000,강원 고성군 현내면
3,4282032000,4282000000,강원 고성군 죽왕면
3,4282033000,4282000000,강원 고성군 토성면
3,4282034000,4282000000,강원 고성군 수동면
2,4283000000,,강원 양양군
3,4283025000,4283000000,강원 양양군 양양읍
3,4283031000,4283000000,강원 양양군 서면
3,4283032000,4283000000,강원 양양군 손양면
3,4283033000,4283000000,강원 양양군 현북면
3,4283034000,4283000000,강원 양양군 현남면
3,4283035000,4283000000,강원 양양군 강현면
3,4211010100,4211000000,강원 춘천시 봉의동
3,4211010200,4211000000,강원 춘천시 요선동
3,4211010300,4211000000,강원 춘천시 낙원동
3,4211010400,4211000000,강원 춘천시 중앙로1가
3,4211010500,4211000000,강원 춘천시 중앙로2가
3,4211010600,4211000000,강원 춘천시 중앙로3가
3,4211010700,4211000000,강원 춘천시 옥천동
3,4211010800,4211000000,강원 춘천시 조양동
3,4211010900,4211000000,강원 춘천시 죽림동
3,4211011000,4211000000,강원 춘천시 운교동
3,4211011100,4211000000,강원 춘천시 약사동
3,4211011200,4211000000,강원 춘천시 효자동
3,4211011300,4211000000,강원 춘천시 소양로1가
3,4211011400,4211000000,강원 춘천시 소양로2가
3,4211011500,4211000000,강원 춘천시 소양로3가
3,4211011600,4211000000,강원 춘천시 소양로4가
3,4211011700,4211000000,강원 춘천시 근화동
3,4211011800,4211000000,강원 춘천시 우두동
3,4211011900,4211000000,강원 춘천시 사농동
3,4211012000,4211000000,강원 춘천시 후평동
3,4211012100,4211000000,강원 춘천시 온의동
3,4211012200,4211000000,강원 춘천시 교동
3,4211012300,4211000000,강원 춘천시 퇴계동
3,4211012400,4211000000,강원 춘천시 석사동
3,4211012500,4211000000,강원 춘천시 삼천동
3,4211012600,4211000000,강원 춘천시 칠전동
3,4211012700,4211000000,강원 춘천시 송암동
3,4211012800,4211000000,강원 춘천시 신동
3,4211012900,4211000000,강원 춘천시 중도동
3,4213010100,4213000000,강원 원주시 중앙동
3,4213010200,4213000000,강원 원주시 평원동
3,4213010300,4213000000,강원 원주시 원동
3,4213010400,4213000000,강원 원주시 인동
3,4213010500,4213000000,강원 원주시 개운동
3,4213010600,4213000000,강원 원주시 명륜동
3,4213010700,4213000000,강원 원주시 단구동
3,4213010800,4213000000,강원 원주시 일산동
3,4213010900,4213000000,강원 원주시 학성동
3,4213011000,4213000000,강원 원주시 단계동
3,4213011100,4213000000,강원 원주시 우산동
3,4213011200,4213000000,강원 원주시 태장동
3,4213011300,4213000000,강원 원주시 봉산동
3,4213011400,4213000000,강원 원주시 행구동
3,4213011500,4213000000,강원 원주시 무실동
3,4213011600,4213000000,강원 원주시 관설동
3,4213011700,4213000000,강원 원주시 반곡동
3,4213011800,4213000000,강원 원주시 가현동
3,4215010100,4215000000,강원 강릉시 홍제동
3,4215010200,4215000000,강원 강릉시 남문동
3,4215010300,4215000000,강원 강릉시 명주동
3,4215010400,4215000000,강원 강릉시 성내동
3,4215010500,4215000000,강원 강릉시 임당동
3,4215010600,4215000000,강원 강릉시 금학동
3,4215010700,4215000000,강원 강릉시 용강동
3,4215010800,4215000000,강원 강릉시 성남동
3,4215010900,4215000000,강원 강릉시 옥천동
3,4215011000,4215000000,강원 강릉시 교동
3,4215011100,4215000000,강원 강릉시 포남동
3,4215011200,4215000000,강원 강릉시 초당동
3,4215011300,4215000000,강원 강릉시 강문동
3,4215011400,4215000000,강원 강릉시 송정동
3,4215011500,4215000000,강원 강릉시 견소동
3,4215011600,4215000000,강원 강릉시 내곡동
3,4215011700,4215000000,강원 강릉시 회산동
3,4215011800,4215000000,강원 강릉시 장현동
3,4215011900,4215000000,강원 강릉시 박월동
3,4215012000,4215000000,강원 강릉시 담산동
3,4215012100,4215000000,강원 강릉시 노암동
3,4215012200,4215000000,강원 강릉시 유산동
3,4215012300,4215000000,강원 강릉시 월호평동
3,4215012400,4215000000,강원 강릉시 신석동
3,4215012500,4215000000,강원 강릉시 입암동
3,4215012600,4215000000,강원 강릉시 청량동
3,4215012700,4215000000,강원 강릉시 두산동
3,4215012800,4215000000,강원 강릉시 학동
3,4215012900,4215000000,강원 강릉시 병산동
3,4215013000,4215000000,강원 강릉시 남항진동
3,4215013100,4215000000,강원 강릉시 유천동
3,4215013200,4215000000,강원 강릉시 지변동
3,4215013300,4215000000,강원 강릉시 죽헌동
3,4215013400,4215000000,강원 강릉시 대전동
3,4215013500,4215000000,강원 강릉시 운정동
3,4215013600,4215000000,강원 강릉시 난곡동
3,4215013700,4215000000,강원 강릉시 저동
3,4215013800,4215000000,강원 강릉시 안현동
3,4215013900,4215000000,강원 강릉시 운산동
3,4217010100,4217000000,강원 동해시 천곡동
3,4217010200,4217000000,강원 동해시 평릉동
3,4217010300,4217000000,강원 동해시 송정동
3,4217010400,4217000000,강원 동해시 용정동
3,4217010500,4217000000,강원 동해시 지흥동
3,4217010600,4217000000,강원 동해시 효가동
3,4217010700,4217000000,강원 동해시 동회동
3,4217010800,4217000000,강원 동해시 나안동
3,4217010900,4217000000,강원 동해시 쇄운동
3,4217011000,4217000000,강원 동해시 부곡동
3,4217011100,4217000000,강원 동해시 발한동
3,4217011200,4217000000,강원 동해시 북평동
3,4217011300,4217000000,강원 동해시 구미동
3,4217011400,4217000000,강원 동해시 추암동
3,4217011500,4217000000,강원 동해시 구호동
3,4217011600,4217000000,강원 동해시 단봉동
3,4217011700,4217000000,강원 동해시 지가동
3,4217011800,4217000000,강원 동해시 이도동
3,4217011900,4217000000,강원 동해시 귀운동
3,4217012000,4217000000,강원 동해시 대구동
3,4217012100,4217000000,강원 동해시 호현동
3,4217012200,4217000000,강원 동해시 내동
3,4217012300,4217000000,강원 동해시 묵호진동
3,4217012400,4217000000,강원 동해시 삼화동
3,4217012500,4217000000,강원 동해시 이기동
3,4217012600,4217000000,강원 동해시 이로동
3,4217012700,4217000000,강원 동해시 어달동
3,4217012800,4217000000,강원 동해시 대진동
3,4217012900,4217000000,강원 동해시 망상동
3,4217013000,4217000000,강원 동해시 심곡동
3,4217013100,4217000000,강원 동해시 초구동
3,4217013200,4217000000,강원 동해시 괴란동
